date,location_key,cumulative_confirmed,cumulative_deceased,cumulative_recovered,cumulative_tested,death_rate,recover_rate
2022-04-28,BR_SC_420120,2710,29,0,5277,0.010701107011070111,0.0
2022-04-28,BR_SC_420125,1544,20,0,2115,0.012953367875647668,0.0
2022-04-28,BR_SC_420127,632,10,0,1700,0.015822784810126583,0.0
2022-04-28,BR_SC_420130,6481,95,0,10430,0.014658231754358896,0.0
2022-04-28,BR_SC_420140,16919,274,0,28143,0.016194810568000473,0.0
2022-04-28,BR_SC_420150,1750,36,0,1924,0.02057142857142857,0.0
2022-04-28,BR_SC_420160,1068,15,0,2111,0.014044943820224719,0.0
2022-04-28,BR_SC_420165,431,5,0,817,0.01160092807424594,0.0
2022-04-28,BR_SC_420170,2194,13,0,3819,0.005925250683682771,0.0
2022-04-28,BR_SC_420180,905,11,0,1385,0.012154696132596685,0.0
2022-04-28,BR_SC_420190,1441,20,0,2463,0.013879250520471894,0.0
2022-04-28,BR_SC_420195,3456,63,0,6056,0.018229166666666668,0.0
2022-04-28,BR_SC_420200,35611,485,0,79620,0.013619387267978995,0.0
2022-04-28,BR_SC_420205,2116,52,0,3459,0.024574669187145556,0.0
2022-04-28,BR_SC_420207,2897,40,0,3058,0.013807386952019331,0.0
2022-04-28,BR_SC_420208,715,7,0,788,0.009790209790209791,0.0
2022-04-28,BR_SC_420209,413,2,0,236,0.004842615012106538,0.0
2022-04-28,BR_SC_420210,6202,143,0,11762,0.023057078361818768,0.0
2022-04-28,BR_SC_420213,101,5,0,213,0.04950495049504951,0.0
2022-04-28,BR_SC_420215,570,5,0,1223,0.008771929824561403,0.0
2022-04-28,BR_SC_420220,1491,22,0,3594,0.014755197853789403,0.0
2022-04-28,BR_SC_420230,16337,183,0,37312,0.011201566995164352,0.0
2022-04-28,BR_SC_420240,88623,777,0,153455,0.00876747571172269,0.0
2022-04-28,BR_SC_420243,766,5,0,765,0.006527415143603133,0.0
2022-04-28,BR_SC_420245,4471,75,0,8305,0.01677477074479982,0.0
2022-04-28,BR_SC_420250,992,8,0,1572,0.008064516129032258,0.0
2022-04-28,BR_SC_420253,776,12,0,784,0.015463917525773196,0.0
2022-04-28,BR_SC_420257,362,6,0,610,0.016574585635359115,0.0
2022-04-28,BR_SC_420260,1234,22,0,2870,0.017828200972447326,0.0
2022-04-28,BR_SC_420270,1529,12,0,3235,0.007848266841072597,0.0
2022-04-28,BR_SC_420280,12383,119,0,20326,0.009609949123798756,0.0
2022-04-28,BR_SC_420285,1241,7,0,2582,0.0056406124093473006,0.0
2022-04-28,BR_SC_420287,633,9,0,1118,0.014218009478672985,0.0
2022-04-28,BR_SC_420290,38631,353,0,81364,0.009137739121430975,0.0
2022-04-28,BR_SC_420300,8608,311,0,12819,0.03612918215613383,0.0
2022-04-28,BR_SC_420310,1230,16,0,1143,0.013008130081300813,0.0
2022-04-28,BR_SC_420315,73,7,0,178,0.0958904109589041,0.0
2022-04-28,BR_SC_420320,18184,207,0,28779,0.01138363396392433,0.0
2022-04-28,BR_SC_420325,371,3,0,454,0.008086253369272238,0.0
2022-04-28,BR_SC_420330,1495,45,0,2127,0.030100334448160536,0.0
2022-04-28,BR_SC_420340,1126,23,0,1567,0.020426287744227355,0.0
2022-04-28,BR_SC_420350,2148,23,0,3150,0.010707635009310988,0.0
2022-04-28,BR_SC_420360,8889,133,0,17942,0.014962312971087861,0.0
2022-04-28,BR_SC_420370,2071,21,0,4100,0.010140028971511348,0.0
2022-04-28,BR_SC_420380,10323,134,0,22400,0.012980722658142013,0.0
2022-04-28,BR_SC_420390,6945,57,0,15917,0.008207343412526998,0.0
2022-04-28,BR_SC_420395,6315,93,0,13140,0.014726840855106888,0.0
2022-04-28,BR_SC_420400,3030,34,0,6529,0.011221122112211221,0.0
2022-04-28,BR_SC_420410,1094,14,0,2339,0.012797074954296161,0.0
2022-04-28,BR_SC_420415,882,7,0,2383,0.007936507936507936,0.0
2022-04-28,BR_SC_420417,420,4,0,238,0.009523809523809525,0.0
2022-04-28,BR_SC_420419,694,6,0,813,0.008645533141210375,0.0
2022-04-28,BR_SC_420420,63886,850,0,159406,0.013304949441192123,0.0
2022-04-28,BR_SC_420425,4782,65,0,12926,0.013592639063153493,0.0
2022-04-28,BR_SC_420430,20357,242,0,24362,0.011887802721422607,0.0
2022-04-28,BR_SC_420435,985,8,0,1373,0.008121827411167513,0.0
2022-04-28,BR_SC_420440,2513,31,0,5654,0.012335853561480302,0.0
2022-04-28,BR_SC_420445,464,3,0,708,0.00646551724137931,0.0
2022-04-28,BR_SC_420450,2974,42,0,3722,0.014122394082044385,0.0
2022-04-28,BR_SC_420455,3383,66,0,4702,0.01950931126219332,0.0
2022-04-28,BR_SC_420460,51435,720,0,116549,0.01399825021872266,0.0
2022-04-28,BR_SC_420470,1734,27,0,3444,0.015570934256055362,0.0
2022-04-28,BR_SC_420475,200,3,0,357,0.015,0.0
2022-04-28,BR_SC_420480,9161,209,0,7476,0.022814103263835827,0.0
2022-04-28,BR_SC_420490,1520,20,0,1713,0.013157894736842105,0.0
2022-04-28,BR_SC_420500,3166,57,0,4805,0.018003790271636132,0.0
2022-04-28,BR_SC_420510,907,7,0,1481,0.007717750826901874,0.0
2022-04-28,BR_SC_420515,588,6,0,1184,0.01020408163265306,0.0
2022-04-28,BR_SC_420517,1047,10,0,3247,0.009551098376313277,0.0
2022-04-28,BR_SC_420519,541,7,0,690,0.012939001848428836,0.0
2022-04-28,BR_SC_420520,1509,13,0,2337,0.008614976805831677,0.0
2022-04-28,BR_SC_420530,3242,45,0,4045,0.013880320789636027,0.0
2022-04-28,BR_SC_420535,285,0,0,889,0.0,0.0
2022-04-28,BR_SC_420540,122494,1251,0,2833189,0.010212745114046403,0.0
2022-04-28,BR_SC_420543,593,8,0,1651,0.013490725126475547,0.0
2022-04-28,BR_SC_420545,8197,64,0,13199,0.007807734537025741,0.0
2022-04-28,BR_SC_420550,7746,130,0,18463,0.01678285566744126,0.0
2022-04-28,BR_SC_420555,641,11,0,416,0.0171606864274571,0.0
2022-04-28,BR_SC_420560,742,12,0,1267,0.016172506738544475,0.0
2022-04-28,BR_SC_420570,5822,54,0,7329,0.009275163174166953,0.0
2022-04-28,BR_SC_420580,3470,38,0,4605,0.01095100864553314,0.0
2022-04-28,BR_SC_420590,15568,215,0,26238,0.0138103802672148,0.0
2022-04-28,BR_SC_420600,4125,33,0,8806,0.008,0.0
2022-04-28,BR_SC_420610,2255,15,0,3341,0.0066518847006651885,0.0
2022-04-28,BR_SC_420620,2750,53,0,4593,0.01927272727272727,0.0
2022-04-28,BR_SC_420630,4783,56,0,12472,0.011708132970938742,0.0
2022-04-28,BR_SC_420640,2291,36,0,3531,0.01571366215626364,0.0
2022-04-28,BR_SC_420650,9205,111,0,16272,0.012058663769690385,0.0
2022-04-28,BR_SC_420660,933,11,0,1860,0.011789924973204717,0.0
2022-04-28,BR_SC_420665,1324,20,0,4827,0.015105740181268883,0.0
2022-04-28,BR_SC_420670,6967,73,0,17697,0.0104779675613607,0.0
2022-04-28,BR_SC_420675,371,4,0,464,0.01078167115902965,0.0
2022-04-28,BR_SC_420680,685,9,0,1498,0.013138686131386862,0.0
2022-04-28,BR_SC_420690,2843,41,0,4834,0.014421385860007034,0.0
2022-04-28,BR_SC_420700,11539,152,0,21584,0.013172718606465031,0.0
2022-04-28,BR_SC_420710,2703,39,0,5210,0.014428412874583796,0.0
2022-04-28,BR_SC_420720,1164,26,0,1963,0.022336769759450172,0.0
2022-04-28,BR_SC_420730,8411,124,0,17274,0.014742598977529426,0.0
2022-04-28,BR_SC_420740,923,11,0,1534,0.011917659804983749,0.0
2022-04-28,BR_SC_420750,15670,148,0,27637,0.009444798978940652,0.0
2022-04-28,BR_SC_420757,613,11,0,1343,0.01794453507340946,0.0
2022-04-28,BR_SC_420760,586,7,0,921,0.011945392491467578,0.0
2022-04-28,BR_SC_420765,905,16,0,2629,0.017679558011049725,0.0
2022-04-28,BR_SC_420768,1459,18,0,7711,0.01233721727210418,0.0
2022-04-28,BR_SC_420770,960,13,0,2598,0.013541666666666667,0.0
2022-04-28,BR_SC_420775,691,5,0,1308,0.00723589001447178,0.0
2022-04-28,BR_SC_420780,2364,22,0,3147,0.009306260575296108,0.0
2022-04-28,BR_SC_420785,478,8,0,1309,0.016736401673640166,0.0
2022-04-28,BR_SC_420790,1424,17,0,1863,0.011938202247191011,0.0
2022-04-28,BR_SC_420800,1865,26,0,4173,0.013941018766756031,0.0
2022-04-28,BR_SC_420810,4142,57,0,4856,0.013761467889908258,0.0
2022-04-28,BR_SC_420820,53853,859,0,151996,0.015950829108870444,0.0
2022-04-28,BR_SC_420830,20955,284,0,34715,0.013552851348126938,0.0
2022-04-28,BR_SC_420840,2706,20,0,4076,0.007390983000739098,0.0
2022-04-28,BR_SC_420845,6012,83,0,13608,0.013805721889554225,0.0
2022-04-28,BR_SC_420850,5584,79,0,5457,0.01414756446991404,0.0
2022-04-28,BR_SC_420860,1099,11,0,1375,0.010009099181073703,0.0
2022-04-28,BR_SC_420870,2488,40,0,2633,0.01607717041800643,0.0
2022-04-28,BR_SC_420880,4686,66,0,6973,0.014084507042253521,0.0
2022-04-28,BR_SC_420890,51464,458,0,58274,0.00889942484066532,0.0
2022-04-28,BR_SC_420895,578,5,0,576,0.00865051903114187,0.0
2022-04-28,BR_SC_420900,9714,82,0,22439,0.0084414247477867,0.0
2022-04-28,BR_SC_420910,164312,2259,0,381395,0.013748235064998296,0.0
2022-04-28,BR_SC_420915,879,11,0,1682,0.012514220705346985,0.0
2022-04-28,BR_SC_420917,348,7,0,622,0.020114942528735632,0.0
2022-04-28,BR_SC_420920,714,4,0,1202,0.0056022408963585435,0.0
2022-04-28,BR_SC_420930,40458,587,0,71279,0.014508873399574868,0.0
2022-04-28,BR_SC_420940,9025,176,0,11578,0.019501385041551248,0.0
2022-04-28,BR_SC_420945,455,7,0,1196,0.015384615384615385,0.0
2022-04-28,BR_SC_420950,1820,11,0,2846,0.006043956043956044,0.0
2022-04-28,BR_SC_420960,3166,62,0,7957,0.01958307012002527,0.0
2022-04-28,BR_SC_420970,1671,71,0,2646,0.04248952722920407,0.0
2022-04-28,BR_SC_420980,762,2,0,817,0.0026246719160104987,0.0
2022-04-28,BR_SC_420985,1271,12,0,1150,0.00944138473642801,0.0
2022-04-28,BR_SC_420990,1847,27,0,2499,0.014618299945858148,0.0
2022-04-28,BR_SC_421000,3031,16,0,6397,0.005278785879247773,0.0
2022-04-28,BR_SC_421003,1737,17,0,3779,0.00978698906160046,0.0
2022-04-28,BR_SC_421005,398,6,0,214,0.01507537688442211,0.0
2022-04-28,BR_SC_421010,9061,147,0,10987,0.016223374903432293,0.0
2022-04-28,BR_SC_421020,552,8,0,815,0.014492753623188406,0.0
2022-04-28,BR_SC_421030,660,8,0,1734,0.012121212121212121,0.0
2022-04-28,BR_SC_421040,1958,24,0,3092,0.012257405515832482,0.0
2022-04-28,BR_SC_421050,7934,78,0,15386,0.009831106629694983,0.0
2022-04-28,BR_SC_421055,426,13,0,580,0.03051643192488263,0.0
2022-04-28,BR_SC_421060,4199,24,0,5790,0.0057156465825196475,0.0
2022-04-28,BR_SC_421070,236,4,0,306,0.01694915254237288,0.0
2022-04-28,BR_SC_421080,1804,25,0,2515,0.01385809312638581,0.0
2022-04-28,BR_SC_421085,458,10,0,828,0.021834061135371178,0.0
2022-04-28,BR_SC_421090,746,12,0,1358,0.0160857908847185,0.0
2022-04-28,BR_SC_421100,1392,12,0,1140,0.008620689655172414,0.0
2022-04-28,BR_SC_421105,1689,47,0,3853,0.027827116637063352,0.0
2022-04-28,BR_SC_421110,1602,25,0,1059,0.015605493133583021,0.0
2022-04-28,BR_SC_421120,5268,50,0,10403,0.009491268033409264,0.0
2022-04-28,BR_SC_421125,946,8,0,751,0.008456659619450317,0.0
2022-04-28,BR_SC_421130,15152,233,0,29769,0.015377507919746567,0.0
2022-04-28,BR_SC_421140,938,11,0,1481,0.011727078891257996,0.0
2022-04-28,BR_SC_421145,624,6,0,827,0.009615384615384616,0.0
2022-04-28,BR_SC_421150,3318,24,0,5737,0.007233273056057866,0.0
2022-04-28,BR_SC_421160,3874,37,0,7370,0.009550851832731027,0.0
2022-04-28,BR_SC_421165,586,2,0,1008,0.0034129692832764505,0.0
2022-04-28,BR_SC_421170,7673,97,0,16124,0.012641730744167861,0.0
2022-04-28,BR_SC_421175,5843,71,0,9953,0.012151292144446347,0.0
2022-04-28,BR_SC_421180,2276,22,0,3777,0.009666080843585237,0.0
2022-04-28,BR_SC_421185,664,13,0,609,0.01957831325301205,0.0
2022-04-28,BR_SC_421187,411,4,0,704,0.009732360097323601,0.0
2022-04-28,BR_SC_421189,340,6,0,664,0.01764705882352941,0.0
2022-04-28,BR_SC_421190,42316,402,0,82728,0.00949995273655355,0.0
2022-04-28,BR_SC_421200,1709,18,0,2757,0.010532475131655939,0.0
2022-04-28,BR_SC_421205,715,5,0,888,0.006993006993006993,0.0
2022-04-28,BR_SC_421210,3462,66,0,5847,0.019064124783362217,0.0
2022-04-28,BR_SC_421220,2965,56,0,2083,0.01888701517706577,0.0
2022-04-28,BR_SC_421223,346,7,0,248,0.02023121387283237,0.0
2022-04-28,BR_SC_421225,2598,34,0,3168,0.01308698999230177,0.0
2022-04-28,BR_SC_421227,826,13,0,1218,0.015738498789346248,0.0
2022-04-28,BR_SC_421230,1813,18,0,3471,0.009928295642581356,0.0
2022-04-28,BR_SC_421240,1098,23,0,939,0.020947176684881604,0.0
2022-04-28,BR_SC_421250,7782,116,0,10470,0.014906193780519147,0.0
2022-04-28,BR_SC_421260,564,5,0,608,0.008865248226950355,0.0
2022-04-28,BR_SC_421265,2280,27,0,3763,0.011842105263157895,0.0
2022-04-28,BR_SC_421270,1259,30,0,1149,0.023828435266084195,0.0
2022-04-28,BR_SC_421280,7100,71,0,13517,0.01,0.0
2022-04-28,BR_SC_421290,5764,38,0,6818,0.00659264399722415,0.0
2022-04-28,BR_SC_421300,842,9,0,1731,0.010688836104513063,0.0
2022-04-28,BR_SC_421310,768,11,0,1166,0.014322916666666666,0.0
2022-04-28,BR_SC_421315,613,15,0,1609,0.024469820554649267,0.0
2022-04-28,BR_SC_421320,9126,81,0,19321,0.008875739644970414,0.0
2022-04-28,BR_SC_421330,927,15,0,1149,0.016181229773462782,0.0
2022-04-28,BR_SC_421335,385,9,0,983,0.023376623376623377,0.0
2022-04-28,BR_SC_421340,2260,61,0,4338,0.026991150442477876,0.0
2022-04-28,BR_SC_421350,3572,74,0,5714,0.020716685330347144,0.0
2022-04-28,BR_SC_421360,6996,100,0,11170,0.01429388221841052,0.0
2022-04-28,BR_SC_421370,2624,43,0,4450,0.01638719512195122,0.0
2022-04-28,BR_SC_421380,2001,18,0,1721,0.008995502248875561,0.0
2022-04-28,BR_SC_421390,587,4,0,649,0.0068143100511073255,0.0
2022-04-28,BR_SC_421400,2233,42,0,3906,0.018808777429467086,0.0
2022-04-28,BR_SC_421410,314,4,0,382,0.012738853503184714,0.0
2022-04-28,BR_SC_421415,744,12,0,1413,0.016129032258064516,0.0
2022-04-28,BR_SC_421420,2686,44,0,6854,0.016381236038719285,0.0
2022-04-28,BR_SC_421430,782,4,0,2020,0.005115089514066497,0.0
2022-04-28,BR_SC_421440,1668,19,0,799,0.011390887290167866,0.0
2022-04-28,BR_SC_421450,1098,10,0,1625,0.009107468123861567,0.0
2022-04-28,BR_SC_421460,952,20,0,1825,0.02100840336134454,0.0
2022-04-28,BR_SC_421470,1200,30,0,2354,0.025,0.0
2022-04-28,BR_SC_421480,14897,158,0,20539,0.01060616231455998,0.0
2022-04-28,BR_SC_421490,877,11,0,2827,0.012542759407069556,0.0
2022-04-28,BR_SC_421500,8629,135,0,12660,0.015644918298759997,0.0
2022-04-28,BR_SC_421505,326,8,0,274,0.024539877300613498,0.0
2022-04-28,BR_SC_421507,901,17,0,1500,0.018867924528301886,0.0
2022-04-28,BR_SC_421510,2672,34,0,5532,0.012724550898203593,0.0
2022-04-28,BR_SC_421520,575,8,0,1606,0.01391304347826087,0.0
2022-04-28,BR_SC_421530,1361,9,0,2501,0.006612784717119765,0.0
2022-04-28,BR_SC_421535,486,8,0,1010,0.01646090534979424,0.0
2022-04-28,BR_SC_421540,1305,8,0,2853,0.006130268199233717,0.0
2022-04-28,BR_SC_421545,2463,16,0,4273,0.006496142915144133,0.0
2022-04-28,BR_SC_421550,2672,34,0,2334,0.012724550898203593,0.0
2022-04-28,BR_SC_421555,228,4,0,284,0.017543859649122806,0.0
2022-04-28,BR_SC_421560,569,5,0,1474,0.008787346221441126,0.0
2022-04-28,BR_SC_421565,2092,30,0,3045,0.014340344168260038,0.0
2022-04-28,BR_SC_421567,1082,8,0,1382,0.0073937153419593345,0.0
2022-04-28,BR_SC_421568,419,4,0,931,0.00954653937947494,0.0
2022-04-28,BR_SC_421569,233,2,0,1200,0.008583690987124463,0.0
2022-04-28,BR_SC_421570,5511,89,0,13054,0.01614951914353112,0.0
2022-04-28,BR_SC_421575,471,4,0,529,0.008492569002123142,0.0
2022-04-28,BR_SC_421580,15161,210,0,19486,0.01385132906800343,0.0
2022-04-28,BR_SC_421590,860,7,0,1602,0.00813953488372093,0.0
2022-04-28,BR_SC_421600,1178,24,0,2632,0.02037351443123939,0.0
2022-04-28,BR_SC_421605,338,18,0,435,0.05325443786982249,0.0
2022-04-28,BR_SC_421610,1500,24,0,6388,0.016,0.0
2022-04-28,BR_SC_421620,10794,202,0,25466,0.018714100426162682,0.0
2022-04-28,BR_SC_421625,869,9,0,1661,0.010356731875719217,0.0
2022-04-28,BR_SC_421630,7950,110,0,9744,0.013836477987421384,0.0
2022-04-28,BR_SC_421635,1058,14,0,1855,0.013232514177693762,0.0
2022-04-28,BR_SC_421640,1712,18,0,1290,0.010514018691588784,0.0
2022-04-28,BR_SC_421650,6347,92,0,9821,0.014495037025366315,0.0
2022-04-28,BR_SC_421660,50865,665,0,175461,0.0130738228644451,0.0
2022-04-28,BR_SC_421670,2729,27,0,5424,0.009893733968486624,0.0
2022-04-28,BR_SC_421680,1141,16,0,1522,0.014022787028921999,0.0
2022-04-28,BR_SC_421690,3610,72,0,3808,0.019944598337950138,0.0
2022-04-28,BR_SC_421700,4683,37,0,9249,0.00790091821481956,0.0
2022-04-28,BR_SC_421710,906,15,0,2266,0.016556291390728478,0.0
2022-04-28,BR_SC_421715,374,8,0,901,0.0213903743315508,0.0
2022-04-28,BR_SC_421720,9045,86,0,14468,0.009508015478164732,0.0
2022-04-28,BR_SC_421725,1090,16,0,2290,0.014678899082568808,0.0
2022-04-28,BR_SC_421730,1839,18,0,2468,0.009787928221859706,0.0
2022-04-28,BR_SC_421740,6444,44,0,8650,0.006828057107386716,0.0
2022-04-28,BR_SC_421750,3902,41,0,7291,0.010507432086109688,0.0
2022-04-28,BR_SC_421755,481,6,0,690,0.012474012474012475,0.0
2022-04-28,BR_SC_421760,2021,51,0,5751,0.025235032162295893,0.0
2022-04-28,BR_SC_421770,6146,88,0,9201,0.014318255776114546,0.0
2022-04-28,BR_SC_421775,777,7,0,1362,0.009009009009009009,0.0
2022-04-28,BR_SC_421780,3101,28,0,6693,0.009029345372460496,0.0
2022-04-28,BR_SC_421790,2238,36,0,5246,0.0160857908847185,0.0
2022-04-28,BR_SC_421795,565,2,0,1379,0.0035398230088495575,0.0
2022-04-28,BR_SC_421800,9766,101,0,24573,0.010342002867089905,0.0
2022-04-28,BR_SC_421810,1408,19,0,1196,0.013494318181818182,0.0
2022-04-28,BR_SC_421820,11961,99,0,23479,0.008276899924755455,0.0
2022-04-28,BR_SC_421825,1116,18,0,1322,0.016129032258064516,0.0
2022-04-28,BR_SC_421830,3630,77,0,18570,0.021212121212121213,0.0
2022-04-28,BR_SC_421835,1139,13,0,2989,0.01141352063213345,0.0
2022-04-28,BR_SC_421840,1609,19,0,2902,0.011808576755748913,0.0
2022-04-28,BR_SC_421850,1352,17,0,3295,0.01257396449704142,0.0
2022-04-28,BR_SC_421860,1917,28,0,3933,0.014606155451225874,0.0
2022-04-28,BR_SC_421870,28126,527,0,69305,0.018737111569366423,0.0
2022-04-28,BR_SC_421875,1565,10,0,3025,0.006389776357827476,0.0
2022-04-28,BR_SC_421880,3442,37,0,5206,0.01074956420685648,0.0
2022-04-28,BR_SC_421885,578,12,0,1213,0.020761245674740483,0.0
2022-04-28,BR_SC_421890,769,28,0,852,0.036410923276983094,0.0
2022-04-28,BR_SC_421895,519,5,0,436,0.009633911368015413,0.0
2022-04-28,BR_SC_421900,5370,75,0,6882,0.013966480446927373,0.0
2022-04-28,BR_SC_421910,382,11,0,1051,0.028795811518324606,0.0
2022-04-28,BR_SC_421915,896,4,0,2462,0.004464285714285714,0.0
2022-04-28,BR_SC_421917,1337,10,0,3496,0.0074794315632011965,0.0
2022-04-28,BR_SC_421920,1218,13,0,2015,0.010673234811165846,0.0
2022-04-28,BR_SC_421930,17716,135,0,35926,0.00762023030029352,0.0
2022-04-28,BR_SC_421935,834,13,0,872,0.015587529976019185,0.0
2022-04-28,BR_SC_421940,619,5,0,1026,0.008077544426494346,0.0
2022-04-28,BR_SC_421950,13660,199,0,37374,0.014568081991215226,0.0
2022-04-28,BR_SC_421960,654,5,0,993,0.00764525993883792,0.0
2022-04-28,BR_SC_421970,8188,129,0,22400,0.01575476306790425,0.0
2022-04-28,BR_SC_421985,1321,14,0,2990,0.010598031794095382,0.0
2022-04-28,BR_SC_422000,2300,54,0,5500,0.023478260869565216,0.0
2022-04-28,BR_SE,327065,6342,0,411597,0.019390641004081756,0.0
2022-04-28,BR_SE_280010,258,5,0,465,0.01937984496124031,0.0
2022-04-28,BR_SE_280020,2595,43,0,5285,0.016570327552986513,0.0
2022-04-28,BR_SE_280030,150231,2557,0,156633,0.017020455165711473,0.0
2022-04-28,BR_SE_280040,1409,23,0,2468,0.016323633782824698,0.0
2022-04-28,BR_SE_280050,2377,50,0,3500,0.02103491796381994,0.0
2022-04-28,BR_SE_280060,8422,107,0,14987,0.012704820707670388,0.0
2022-04-28,BR_SE_280067,3599,76,0,6284,0.021116976938038344,0.0
2022-04-28,BR_SE_280070,601,13,0,759,0.021630615640599003,0.0
2022-04-28,BR_SE_280100,2370,30,0,3844,0.012658227848101266,0.0
2022-04-28,BR_SE_280110,388,7,0,149,0.01804123711340206,0.0
2022-04-28,BR_SE_280120,3033,49,0,3172,0.01615562149686779,0.0
2022-04-28,BR_SE_280130,3157,46,0,2255,0.014570795058599937,0.0
2022-04-28,BR_SE_280140,2528,49,0,4175,0.019382911392405063,0.0
2022-04-28,BR_SE_280150,1317,41,0,1896,0.031131359149582385,0.0
2022-04-28,BR_SE_280160,1223,22,0,2314,0.017988552739165987,0.0
2022-04-28,BR_SE_280170,959,32,0,1702,0.03336809176225235,0.0
2022-04-28,BR_SE_280190,362,4,0,649,0.011049723756906077,0.0
2022-04-28,BR_SE_280200,990,12,0,1909,0.012121212121212121,0.0
2022-04-28,BR_SE_280210,8892,181,0,14165,0.020355375618533515,0.0
2022-04-28,BR_SE_280220,261,7,0,551,0.02681992337164751,0.0
2022-04-28,BR_SE_280230,2210,36,0,2054,0.016289592760180997,0.0
2022-04-28,BR_SE_280240,750,17,0,1539,0.02266666666666667,0.0
2022-04-28,BR_SE_280250,461,10,0,994,0.021691973969631236,0.0
2022-04-28,BR_SE_280260,612,7,0,693,0.011437908496732025,0.0
2022-04-28,BR_SE_280270,494,18,0,700,0.03643724696356275,0.0
2022-04-28,BR_SE_280280,739,31,0,1141,0.04194857916102842,0.0
2022-04-28,BR_SE_280290,16433,262,0,27054,0.015943528266293434,0.0
2022-04-28,BR_SE_280300,3619,77,0,5139,0.02127659574468085,0.0
2022-04-28,BR_SE_280310,315,2,0,443,0.006349206349206349,0.0
2022-04-28,BR_SE_280320,3659,75,0,5794,0.020497403662202787,0.0
2022-04-28,BR_SE_280330,1781,58,0,1966,0.03256597417181359,0.0
2022-04-28,BR_SE_280340,629,25,0,1027,0.0397456279809221,0.0
2022-04-28,BR_SE_280350,9315,236,0,14952,0.025335480407944175,0.0
2022-04-28,BR_SE_280360,2458,60,0,4197,0.024410089503661515,0.0
2022-04-28,BR_SE_280370,878,8,0,1781,0.009111617312072893,0.0
2022-04-28,BR_SE_280380,388,7,0,677,0.01804123711340206,0.0
2022-04-28,BR_SE_280390,1306,32,0,2443,0.02450229709035222,0.0
2022-04-28,BR_SE_280400,1212,42,0,1652,0.034653465346534656,0.0
2022-04-28,BR_SE_280410,1414,14,0,2620,0.009900990099009901,0.0
2022-04-28,BR_SE_280420,1058,15,0,2170,0.014177693761814745,0.0
2022-04-28,BR_SE_280430,612,16,0,826,0.026143790849673203,0.0
2022-04-28,BR_SE_280440,1710,43,0,3085,0.025146198830409357,0.0
2022-04-28,BR_SE_280445,1005,19,0,1479,0.01890547263681592,0.0
2022-04-28,BR_SE_280450,3101,82,0,3168,0.026443082876491456,0.0
2022-04-28,BR_SE_280460,2558,53,0,4253,0.02071931196247068,0.0
2022-04-28,BR_SE_280470,542,14,0,697,0.025830258302583026,0.0
2022-04-28,BR_SE_280480,20413,597,0,15737,0.029246068681722432,0.0
2022-04-28,BR_SE_280490,997,27,0,1507,0.02708124373119358,0.0
2022-04-28,BR_SE_280500,334,8,0,652,0.023952095808383235,0.0
2022-04-28,BR_SE_280510,723,19,0,1592,0.02627939142461964,0.0
2022-04-28,BR_SE_280520,439,20,0,394,0.04555808656036447,0.0
2022-04-28,BR_SE_280530,883,28,0,1378,0.031710079275198186,0.0
2022-04-28,BR_SE_280540,1343,35,0,2027,0.026061057334326135,0.0
2022-04-28,BR_SE_280550,2551,54,0,4032,0.021168169345354763,0.0
2022-04-28,BR_SE_280560,1724,39,0,2665,0.02262180974477958,0.0
2022-04-28,BR_SE_280570,4110,84,0,7788,0.020437956204379562,0.0
2022-04-28,BR_SE_280580,1593,36,0,2951,0.022598870056497175,0.0
